gene_id,logFC
AT3G15251,-0.9147632502875881
AT3G15260,0.14969015199984706
AT3G15270,1.396208401254917
AT3G15290,-0.0579714996440273
AT3G15300,0.15334764074039683
AT3G15340,0.32138830928915724
AT3G15350,-0.11230391390698498
AT3G15351,0.05941428030356118
AT3G15352,-0.01879461877427736
AT3G15353,-0.13180391989114912
AT3G15354,-0.25529853539855324
AT3G15355,0.09847700174878105
AT3G15356,0.2610008849251776
AT3G15357,0.1530692034843818
AT3G15358,0.4469526176823059
AT3G15360,-0.0912815578341884
AT3G15370,-0.1372308795307467
AT3G15380,0.2626866280094542
AT3G15390,-0.07862589516398638
AT3G15395,-0.29533447110641714
AT3G15400,0.30718982966707836
AT3G15410,0.04073001211240174
AT3G15420,0.24506729433439187
AT3G15430,0.2124094744726983
AT3G15450,1.1286826334756423
AT3G15460,-0.22039157572961893
AT3G15470,-0.06497630098757008
AT3G15480,0.1937322851379849
AT3G15500,0.6026822340552991
AT3G15510,-0.28387120487019807
AT3G15518,0.25080512692731727
AT3G15520,-0.10736113351974319
AT3G15530,0.7149249797113068
AT3G15534,-1.406398541261553
AT3G15540,1.0704706475371428
AT3G15550,-0.010745020564879767
AT3G15570,-0.07254694230308886
AT3G15578,-0.5728006934529564
AT3G15580,0.3295724966883407
AT3G15590,-0.17493800115968444
AT3G15605,-0.31968097084654995
AT3G15610,-0.06527874860889317
AT3G15620,0.06010292640119824
AT3G15630,0.6476415917562368
AT3G15640,-0.18161858221658644
AT3G15650,-0.8475658384639272
AT3G15660,-0.1452353365802572
AT3G15670,0.3115365739093409
AT3G15680,0.22327634630244472
AT3G15690,-0.0332627339068158
AT3G15700,0.7455103414157247
AT3G15710,-0.06069810425245352
AT3G15720,-0.054836208718404604
AT3G15730,-0.007829831696366902
AT3G15740,0.4161371308946658
AT3G15750,-0.6554306146946576
AT3G15760,0.6078757255095812
AT3G15770,0.8194619275158636
AT3G15780,0.3065987674303404
AT3G15790,0.12003603221358274
AT3G15800,0.42922461590335553
AT3G15810,-0.24614057961926003
AT3G15820,-0.1289651772988432
AT3G15830,-0.9032618047527439
AT3G15840,-1.1671273704332878
AT3G15850,-0.11839530015015295
AT3G15870,0.07023324336356315
AT3G15880,0.20319000789797567
AT3G15890,-0.18524902323543083
AT3G15900,-0.1907772813419072
AT3G15920,-0.033991562813783245
AT3G15930,0.5980967847249524
AT3G15940,-0.07194536817350514
AT3G15950,0.0703852290370057
AT3G15960,1.5596386799987858
AT3G15970,-0.09908770225810223
AT3G15980,-0.19918383531701023
AT3G15990,0.7497167497219586
AT3G16000,-0.17936440260405806
AT3G16010,-0.4228357125488334
AT3G16030,0.3387754638404697
AT3G16050,0.37420430909252483
AT3G16060,-0.12446463734919132
AT3G16070,-0.5683643193219624
AT3G16080,-0.06689223877813327
AT3G16090,0.194376562389049
AT3G16100,-0.08089460269140934
AT3G16110,0.013014035763746157
AT3G16130,-0.6503746312423737
AT3G16140,-0.8972131419709894
AT3G16150,-0.8717910864198785
AT3G16160,-0.3680839418438362
AT3G16170,0.032634868713808864
AT3G16180,-0.22384979805080468
AT3G16190,-0.009488867523599351
AT3G16200,-0.20508736325323967
AT3G16210,0.5441642209798497
AT3G16220,0.13814803632854358
AT3G16230,0.012422484400341119
AT3G16240,0.2492028488731149
AT3G16250,-1.4940481741261606
AT3G16260,-0.023755177792361054
AT3G16270,0.026247953497495383
AT3G16280,0.30393375568256203
AT3G16290,-0.2836771147009235
AT3G16300,0.7023077319186883
AT3G16310,-0.03140913086655378
AT3G16320,0.05490711694464997
AT3G16330,-0.05203077811303643
AT3G16340,0.04041957536923403
AT3G16350,-0.2992125530736119
AT3G16360,-0.9319737372261184
AT3G16370,-0.09754268033060706
AT3G16380,-0.20399874181386235
AT3G16390,0.4155090223971727
AT3G16400,0.15153614756425055
AT3G16410,0.07434467795957095
AT3G16420,-0.0632505842793803
AT3G16430,0.12860686153921616
AT3G16440,0.17747432614725206
AT3G16450,0.05918652666932567
AT3G16460,0.14386007348646349
AT3G16470,0.15524741587774207
AT3G16480,-0.010330542742666617
AT3G16490,0.26935861321575133
AT3G16500,-0.29551924300066923
AT3G16510,0.5423316888239462
AT3G16520,-0.336354825528512
AT3G16530,-0.38624834492384236
AT3G16540,-0.0409023690388742
AT3G16555,-0.9361857982403866
AT3G16560,-0.6900755977539069
AT3G16565,-0.054638385854937604
AT3G16570,-0.07997813430019081
AT3G16610,-0.39603513883435104
AT3G16620,0.03689292722413413
AT3G16630,-0.006499924393238791
AT3G16640,0.09596945275674228
AT3G16650,-0.2535546733868479
AT3G16690,0.3953028774289633
AT3G16700,0.4213695325533085
AT3G16710,0.2709477499702689
AT3G16712,-0.7183577936830942
AT3G16720,1.3221121616118319
AT3G16730,-0.061879904014391376
AT3G16740,0.05711931097851071
AT3G16750,0.3259400647684238
AT3G16760,-0.0870948539510714
AT3G16770,-0.2226810601095803
AT3G16780,-0.30103413113128064
AT3G16785,0.034213981063382075
AT3G16800,0.029296445042574212
AT3G16810,-0.25387545772950315
AT3G16830,0.0723126763878984
AT3G16840,-0.07201498963784164
AT3G16850,-0.0662683636048066
AT3G16857,0.15587078114856048
AT3G16860,0.6727050215027379
AT3G16870,-0.1348563618964143
AT3G16890,-0.21549548093177406
AT3G16900,0.14309198737341133
AT3G16910,0.28369238687216214
AT3G16920,0.15519840438598173
AT3G16940,0.11787078926886797
AT3G16950,-0.2373378035352712
AT3G16980,0.42835417722494296
AT3G16990,0.15886555272648012
AT3G17000,0.1837989114551236
AT3G17010,0.8103544553312771
AT3G17020,0.13231051915484787
AT3G17030,-0.24940328895673095
AT3G17040,-0.41955139468409874
AT3G17090,0.05408815240741318
AT3G17100,0.11199839275100465
AT3G17110.1,1.3301290011630298
AT3G17120,0.2621949172205722
AT3G17130,-0.31317341285592043
AT3G17160,-0.10213847088822564
AT3G17170,-0.13320101887691552
AT3G17180,-1.0878630175052426
AT3G17185.1,0.19140751197521808
AT3G17205,0.11944066438035388
AT3G17210,-0.024261571698535933
AT3G17220,-0.4941604889583022
AT3G17225,-0.06420591349900867
AT3G17230,-1.5095052196997263
AT3G17240,-0.08723788768790079
AT3G17250,-0.012147774102816186
AT3G17265,-1.375345283422892
AT3G17280,0.12107630594937877
AT3G17300,0.17538420529285473
AT3G17310,0.15081753486105173
AT3G17330,0.31623817339548904
AT3G17340,-0.09926244744740244
AT3G17350,-0.2127129194842237
AT3G17360,-0.05378323557120732
AT3G17365,0.005083056655807171
AT3G17380,0.04496524693292777
AT3G17390,-0.35658298964017343
AT3G17410,0.30800324541506463
AT3G17420,0.2190642745321022
AT3G17430,-0.15525417983502093
AT3G17440,0.12781784480605457
AT3G17450,0.08634187466197059
AT3G17460,0.2522943010757085
AT3G17465,-0.020843386346231254
AT3G17470,0.11982213808689739
AT3G17510,0.289518985495991
AT3G17520,-0.7972803367552982
AT3G17580,0.22571862522727712
AT3G17590,-0.09243052348630958
AT3G17600,0.7920000568175304
AT3G17609,-0.2769147058531092
AT3G17611,0.33883155182760505
AT3G17626,-0.15738757469074866
AT3G17630,0.09293259308346055
AT3G17640,0.17665620201054574
AT3G17650,0.11588891138560259
AT3G17660,0.4656731303001527
AT3G17668,-0.05267837620548808
AT3G17670,-0.2681220507708976
AT3G17680,-0.11092377052848927
AT3G17690,2.7244976731968213
AT3G17700,0.32772556452094453
AT3G17710,0.3083945911222038
AT3G17712,0.3550984241072004
AT3G17715.1,0.10601934926043152
AT3G17730,-0.11927568096469163
AT3G17740,0.24134636769035506
AT3G17750,0.02531294597452096
AT3G17760,-3.07982466419616
AT3G17770,0.251345467025198
AT3G17780,-0.115878964033076
AT3G17790,0.6162554706206363
AT3G17800,0.1072711923108731
AT3G17810,0.01070867037918964
AT3G17820,-0.03393252555648002
AT3G17830,-0.2831484702816323
AT3G17840,-0.2687903700495523
AT3G17850,0.15823605983092198
AT3G17860,0.27217028101671353
AT3G17880,-0.025511286899181064
AT3G17890,0.21178491112788592
AT3G17900,-0.09413646576689161
AT3G17910,0.065637703264054
AT3G17920,0.2530539344343896
AT3G17930,-0.22224581844253827
AT3G17940,-0.1086738767381531
AT3G17950,0.07421089749808571
AT3G17970,-0.3131369095772092
AT3G17980,0.09352958017613315
AT3G17998,-0.46823894256719567
AT3G18000,-0.35265704095060024
AT3G18020,0.047775004827206494
AT3G18030,0.24469181325592437
AT3G18035,0.0654857311105444
AT3G18040,-0.038713754102458996
AT3G18050,-0.1168450640800143
AT3G18060,-0.12955567108508168
AT3G18070,-0.1469907429653238
AT3G18080,-0.39766657681210266
AT3G18090,0.037998927778172126
AT3G18100,-0.2539874033932761
AT3G18110,-0.4054393655897626
AT3G18130,-0.36612238356687044
AT3G18140,0.11462548442297216
AT3G18145.1,0.6590921029262573
AT3G18160,-0.09835452555670741
AT3G18165,-0.24083750349223876
AT3G18170,0.318817067026994
AT3G18180,0.518420307200279
AT3G18190,-0.2525303332911352
AT3G18200,0.9408591328636653
AT3G18210,0.10149016002938085
AT3G18215,0.017626743231315516
AT3G18230,-0.05094990747674478
AT3G18240,-0.23456619806379628
AT3G18250,0.456674261218667
AT3G18260,0.46557094871129323
AT3G18270,0.00996639598300126
AT3G18280,-0.46182159212414575
AT3G18290,0.017497499960129673
AT3G18295,0.3989346768091474
AT3G18300,0.25438703315411393
AT3G18310,0.03135057947206737
AT3G18320,-0.2934519707421569
AT3G18350,0.05280294335036419
AT3G18360,0.48887982237754585
AT3G18370,0.10715768503549858
AT3G18380,0.05506642576124361
AT3G18390,-0.17080225760875412
AT3G18400,-0.3015228195706446
AT3G18410,-0.057165685704206014
AT3G18420,-0.24845532239700163
AT3G18430,0.19370542925225728
AT3G18440,-0.201728205507427
AT3G18450,0.823103630140882
AT3G18470,-0.3369959305015079
AT3G18480,-0.014418473789366218
AT3G18490,-0.1787473726930222
AT3G18500,-0.23737390137420336
AT3G18510,-0.028651876456135553
AT3G18520,-0.0698550694935767
AT3G18524,0.13209331867650412
AT3G18530,1.51676978801196
AT3G18535,-0.0018829079838066072
AT3G18560,0.10996813587062355
AT3G18580,-0.13769180760454405
AT3G18600,-0.08913401152093102
AT3G18610,-0.32054879390959623
AT3G18620,-0.1283059155979168
AT3G18630,-0.015545168956319655
AT3G18640,-0.06066731838153762
AT3G18660,0.31941647821763686
AT3G18670,-0.02320207450662319
AT3G18680,-0.023599189136486114
AT3G18690,0.8627471431120844
AT3G18710,-0.13519477972594965
AT3G18715,0.37183704840891507
AT3G18730,-0.1164617142053328
AT3G18740,-0.08576425077165008
AT3G18750,-0.11581933590053362
AT3G18760,0.0003717046960294321
AT3G18770,0.14849126043499541
AT3G18773,0.6494095104190567
AT3G18777.1,0.6483218928717771
AT3G18780,0.03017582150545421
AT3G18790,-0.10434723433889687
AT3G18800,0.3629077217481049
AT3G18820,-0.03752125674936304
AT3G18830,-0.1045958323016269
AT3G18840,-0.04977769522461159
AT3G18850,-0.21938637837311228
AT3G18860,0.09629971527520911
AT3G18870,-0.08648082565742377
AT3G18880,0.026216626445149632
AT3G18890,-0.35372700046313776
AT3G18900,-0.12540920129312724
AT3G18910,-0.2774916918245433
AT3G18930,0.5225329420632312
AT3G18940,-0.05533470353988438
AT3G18950,0.37268507578446697
AT3G18960,-0.1567719883505315
AT3G18970,-0.2598592452558928
AT3G18980,-0.03173198820622122
AT3G18990,0.060984670235709484
AT3G19000,-0.17250251263177246
AT3G19002.1,-0.2566872625396266
AT3G19010,0.26673589251207847
AT3G19020,0.309371530336105
AT3G19025.1,-2.148536228452664
AT3G19030,0.07222572851583595
AT3G19040,0.5978544932842461
AT3G19050,-0.10777566249235433
AT3G19080,-0.09634729358768626
AT3G19090,-0.4151820876199482
AT3G19100,0.09519379950823491
AT3G19120,-0.05284229816928322
AT3G19130,0.022901742755332084
AT3G19150,0.2612384167486275
AT3G19170,-0.023402210435894827
AT3G19180,-0.1468288740485443
AT3G19184,-0.4488948816209418
AT3G19190,0.2514516973556915
AT3G19200,0.05055947366899814
AT3G19210,0.1897035425962078
AT3G19220,0.007502999157599968
AT3G19230,0.07036379225043246
AT3G19240,0.4616341213589766
AT3G19250,-0.29280344328903457
AT3G19260,0.24299428958827668
AT3G19280,-0.020710957519408893
AT3G19290,0.07321381611388006
AT3G19300,0.1529983585939763
AT3G19310,-0.07783305520809213
AT3G19320,0.1675595399225227
AT3G19330,0.24645191882999234
AT3G19340,0.06553294069662477
AT3G19360,0.06790183895465432
AT3G19370,-0.2448939986478294
AT3G19380,0.1272633352352421
AT3G19390,0.6497169132702106
AT3G19400,0.13143221858520687
AT3G19420,0.0474229828416303
AT3G19430,-1.8072184102579802
AT3G19440,-0.47186281527939544
AT3G19450,-0.1994928681423004
AT3G19460,0.045611511885448534
AT3G19470,0.23423605166267747
AT3G19480,-0.685677526272305
AT3G19490,-0.1376489130690864
AT3G19500,-0.6946484089255862
AT3G19508,-0.010492232634097926
AT3G19510,-0.14891750106757898
AT3G19515,-0.09605051059796639
AT3G19520,0.1126834704036931
AT3G19530,-0.2915232227397062
AT3G19540,0.33505800487763
AT3G19550,0.0838361026527559
AT3G19553,0.22086464417775228
AT3G19570,0.0029589127375826947
AT3G19580,1.1148844279846606
AT3G19590,-0.03347197159451759
AT3G19615,1.4502258307365439
AT3G19620,1.3310426711303054
AT3G19630,0.051834988545676336
AT3G19640,-0.032671920008873694
AT3G19650,-0.03226112068415541
AT3G19660,-0.071283105691109
AT3G19663,-0.652757057029981
AT3G19670,-0.0449236756343574
AT3G19680,-0.2431426214786785
AT3G19690,-2.12140003796242
AT3G19700,-0.39966708326356853
AT3G19710,-0.30673460499301064
AT3G19720,-0.06161832268746645
AT3G19740,-0.18852935399249363
AT3G19760,-0.08999415395505625
AT3G19770,-0.13483408030025043
AT3G19780,-0.04334961458705884
AT3G19790,0.06162359590784855
AT3G19800,-0.9965289823014486
AT3G19810,-0.15767679822281502
AT3G19820,-0.1778268231692385
AT3G19830,-0.06570645212058304
AT3G19840,-0.13387092917918564
AT3G19860,0.16041664476666007
AT3G19870,0.08427065918713965
AT3G19895,0.11275205928220793
AT3G19900,0.056228379619046504
AT3G19910,-0.011480987744985462
AT3G19920,-0.7864931696931269
AT3G19930,0.2713591007941008
AT3G19950,0.1489323602520687
AT3G19960,-0.18522024338847148
AT3G19970,0.27718994417030995
AT3G19980,-0.13225164749009105
AT3G19990,0.09569831380327808
AT3G20000,-0.17617607774321722
AT3G20010,0.0894206625232285
AT3G20015,-0.21353704201128546
AT3G20020,-0.056504264239671184
AT3G20040,0.11360239029957324
AT3G20050,-0.12134851995668801
AT3G20060,-0.09973777513227573
AT3G20070,0.1768015631489222
AT3G20080,-0.35639314820989587
AT3G20083.1,-0.1028650772360324
AT3G20090,0.17832104554793793
AT3G20100,-0.6399730906985271
AT3G20110,-0.4847113285242935
AT3G20120,-0.13440912441863231
AT3G20130,-0.11661879868975891
AT3G20140,-0.4943792025380377
AT3G20150,-0.12590468496440482
AT3G20160,-0.24909458287129732
AT3G20170,0.22220089241280608
AT3G20200,-0.45054943293610084
AT3G20210,-6.053599699359866
AT3G20230,-0.003626900612188893
AT3G20240,-0.33288844806427065
AT3G20250,0.2309848665005366
AT3G20260,-0.05519678077428705
AT3G20270,0.11658943135042865
AT3G20280,-0.03333655688181904
AT3G20290,-0.027237177158200086
AT3G20300,-0.4269491399033995
AT3G20310,0.2778545123114324
AT3G20320,-0.11096709781344034
AT3G20330,-0.27319736869318834
AT3G20340,0.44988137801272143
AT3G20350,0.2598413494827621
AT3G20360,0.7780412436108572
AT3G20370,0.05679111561035862
AT3G20380,0.01957153162111915
AT3G20390,-0.09039280524518256
AT3G20410,0.12439233285058617
AT3G20420,0.39350336093435984
AT3G20430,-0.3763507201999408
AT3G20440,-0.2660890663920026
AT3G20450,0.14400851739308537
AT3G20460,0.6423960789632728
AT3G20470,-0.11685350955738809
AT3G20475,-0.7092003467692652
AT3G20480,0.12523746781885328
AT3G20490,-0.08116525999832688
AT3G20500,-0.08370881176323179
AT3G20510,0.1803281704937517
AT3G20520,0.6926920992639293
AT3G20540,0.07052030056422112
AT3G20550,0.15997238049526302
AT3G20557,0.6213531458578085
AT3G20560,-0.03145546374644083
AT3G20570,0.3381040039746157
AT3G20580,1.0797560626226939
AT3G20590,-0.15673069666472783
AT3G20600,0.49865706549934136
AT3G20620,-0.13542169668100057
AT3G20630,0.057352467867563824
AT3G20640,0.3574421143845717
AT3G20650,-0.1427464989903805
AT3G20660,0.3025333805207497
AT3G20670,0.01249369302834667
AT3G20680,-0.10154050714078891
AT3G20710,0.0817700581013444
AT3G20720,-0.2313204371804955
AT3G20730,-0.07451846276988977
AT3G20740,-0.08915082552240569
AT3G20770,0.19479821734501596
AT3G20780,-0.10420141223442266
AT3G20790,-0.16923044225463174
AT3G20800,0.04526260412447858
AT3G20810,0.42781648928375243
AT3G20820,-0.5307553556429313
AT3G20830,0.18242909292643245
AT3G20840,-0.35094280367340497
AT3G20850,0.08149153165941565
AT3G20860,0.13419021949752666
AT3G20870,-0.0907105208709476
AT3G20880,0.26818063363821937
AT3G20890,0.10358634233291776
AT3G20898,0.3505274058821503
AT3G20900,0.4033706930931301
AT3G20910,0.47558801978476045
AT3G20920,-0.06214823332659066
AT3G20930,-0.03291772944537926
AT3G20935,-0.2549200505909181
AT3G20940,-0.06266877861370096
AT3G20950,0.4152974715655291
AT3G20960,-0.009806407963235092
AT3G20970,0.02922247059090242
AT3G21000,-1.320384924463366
AT3G21055,-0.5176496963606388
AT3G21060,-0.13464173770019747
AT3G21070,0.17353389698146757
AT3G21080,0.7246840384253519
AT3G21090,0.018395224427729336
AT3G21100,-0.18574699923660679
AT3G21110,0.2383414781256447
AT3G21140,-0.09454068255314568
AT3G21150,0.10476614395240551
AT3G21160,-0.015641316856686665
AT3G21175,0.08475662082210328
AT3G21180,0.2977206119434164
AT3G21190,-0.2111260391640159
AT3G21200,-0.0617524789677475
AT3G21210,-0.37350672877244445
AT3G21215,0.02445497753179698
AT3G21220,-0.19338581003214042
AT3G21230,0.296099234446631
AT3G21240,0.02595959698896414
AT3G21250,-0.1596562828797038
AT3G21260,0.18762261075823555
AT3G21270,0.08245752419042414
AT3G21280,-0.10348263225433646
AT3G21290,0.2063494937112033
AT3G21295,0.14027158318401078
AT3G21300,-0.00569733463945345
AT3G21310,-0.9079112529031017
AT3G21330,0.2710044471121429
AT3G21340,0.18632252031970778
AT3G21350,0.15970750976946263
AT3G21351,-0.4884600894141065
AT3G21352,0.705237603111799
AT3G21360,-0.37958420825990835
AT3G21370,-8.393500791749602
AT3G21380,-3.3805572599510305
AT3G21390,-0.31284577087077287
AT3G21400,-0.17590679509983365
AT3G21420,0.1416019682557467
AT3G21430,0.031221189386983435
AT3G21460,-2.378453437652461
AT3G21465,-0.28978361596053
AT3G21470,-0.37906724872933845
AT3G21480,0.04654380622226897
AT3G21500,-0.7355732569587742
AT3G21510,-0.34623495696152606
AT3G21520,-0.3080435320627196
AT3G21530,-0.2512856239349096
AT3G21540,-0.319625829415408
AT3G21550,0.3650720608046057
AT3G21560,-1.3120826490254363
AT3G21580,-0.22161553240966292
AT3G21590,-0.19330021925994958
AT3G21600,0.1089512695886675
AT3G21610,0.039357058704721684
AT3G21620,0.03132713270039453
AT3G21630,0.39847776404612606
AT3G21640,-0.05434235841015122
AT3G21650,-0.0005796316299895367
AT3G21660,1.0926376051209006
AT3G21670,0.08635373133614446
AT3G21680,-0.3074882178292223
AT3G21690,-0.1274908171486605
AT3G21700,0.7827800939393468
AT3G21710,0.2753950402633077
AT3G21720,-0.2087288401255551
AT3G21740,0.01634301049782578
AT3G21750,-0.1489037819049217
AT3G21755.1,-0.09484449890693651
AT3G21760,-0.7068812903068873
AT3G21770,0.0769808481231875
AT3G21780,0.2559923432986296
AT3G21790,-0.41164250035817795
AT3G21800,0.023354841661744195
AT3G21810,0.20649404091466697
AT3G21820,-0.2770683790594961
AT3G21865,-0.01575959753714432
AT3G21890,-0.18131956566958726
AT3G22060,0.0969420410620921
AT3G22070,-0.2261300168073926
AT3G22072.1,-0.08489918133842755
AT3G22104,-0.2908995545862851
AT3G22110,-0.022334330877017687
AT3G22120,-1.244055131674164
AT3G22121.1,-1.6788755186607354
AT3G22142,-2.1737821260090526
AT3G22150,0.3032604947424488
AT3G22160,0.12474253118713784
AT3G22170,0.13253676766760727
AT3G22180,-0.023613093051185814
AT3G22183,0.08433645177422393
AT3G22190,-0.09939509206623548
AT3G22200,0.03554584289098182
AT3G22210,-0.30310825223977517
AT3G22220,0.021797639175128735
AT3G22230,-0.03411103786883278
AT3G22231,3.139721713928225
AT3G22235,0.7217195962950231
AT3G22240,0.1661678923970104
AT3G22250,-0.917395108345599
AT3G22260,0.504049810763616
AT3G22270,0.03635456655369329
AT3G22275,0.8306215788461577
AT3G22290,-0.06615237923380769
AT3G22300,-0.2549852445079127
AT3G22310,-0.37885441060304464
AT3G22320,-0.09213009154586527
AT3G22330,-0.25009996116518374
AT3G22370,0.2783134575368651
AT3G22380,0.036096778554451224
AT3G22400,0.197517558587011
AT3G22410,0.5433783648046387
AT3G22415,0.6336104097587305
AT3G22420,-0.2075193524415153
AT3G22425,-0.13560993511572797
AT3G22430,0.2898951828087136
AT3G22440,0.007014153505098025
AT3G22450,-0.23811078074762593
AT3G22460,0.06766290190844654
AT3G22470,0.04569345651386497
AT3G22480,-0.1169166276315693
AT3G22520,0.00170901696328393
AT3G22530,-0.05074066645265611
AT3G22540,-0.14360531484235886
AT3G22550,-0.4381222155363323
AT3G22555.1,0.6707137792796638
AT3G22560,-1.2778008876011626
AT3G22570,-0.17934712451779974
AT3G22590,-0.018783910489221334
AT3G22600,0.13507861901644336
AT3G22620,0.056091509141950845
AT3G22630,0.020262148974066023
AT3G22660,-0.20544981654325223
AT3G22670,-0.44309668835476
AT3G22680,0.21902839412144365
AT3G22690,-0.051446602150813946
AT3G22740,-0.04687445957069096
AT3G22750,-0.1927163093239523
AT3G22760,0.2140187228624356
AT3G22780,0.030322770682780782
AT3G22790,-0.2767211157248432
AT3G22800,0.5228378865720992
AT3G22810,-0.08374967881579619
AT3G22830,1.3870919808018853
AT3G22840,-1.2453923113267886
AT3G22845,-0.0510293755708248
AT3G22850,-0.17743231001005583
AT3G22880,-0.5585874597241406
AT3G22890,0.13556451587998553
AT3G22900,-0.003222033105107245
AT3G22910,-0.034798848015927544
AT3G22920,-0.48397755038127077
AT3G22930,0.32702925317086073
AT3G22942,0.030014140972543096
AT3G22950,-0.007253070207433777
AT3G22960,-0.13972846089520996
AT3G22961,1.2404407612436792
AT3G22968,-0.3022670255869052
AT3G22970,-0.3022670255869052
AT3G22980,-0.02647172049898442
AT3G22990,0.08047827104333058
AT3G23000,-0.3329244434727115
AT3G23020,0.017179117806650785
AT3G23030,0.4147560461382074
AT3G23050,0.005591969444354216
AT3G23060,-0.4999103572409479
AT3G23070,-0.19064496240033446
AT3G23080,0.012737354989431347
AT3G23090,0.06751343029139811
AT3G23100,-0.10528864501697137
AT3G23110,0.8380723086518728
AT3G23120,2.40060343732804
AT3G23150,0.14742891226185806
AT3G23160,0.27803099116010077
AT3G23170,1.0460596896848147
AT3G23175,0.4333154742819369
AT3G23180,0.05360833555157203
AT3G23190,0.547333050158102
AT3G23200,0.15548386231762135
AT3G23210,-0.37710978344707446
AT3G23230,-0.6630646275735584
AT3G23240,-0.37465954979504745
AT3G23250,1.7069195406550015
AT3G23255,0.2348859899859833
AT3G23260,0.12786846164202528
AT3G23280,0.17788684617599215
AT3G23290,-0.8890718700597078
AT3G23300,-0.19065006595559195
AT3G23310,0.03714809493323732
AT3G23325,0.013694319982688047
AT3G23330,-0.37227718401405346
AT3G23340,-0.34018249010569723
AT3G23370,-0.27648949239975207
AT3G23380,0.31232580567252777
AT3G23390,-0.12177654378312468
AT3G23400,0.3137270866131717
AT3G23410,-0.07744197247745944
AT3G23430,-0.1364498096498661
AT3G23440,0.09528780055419958
AT3G23450,-0.2509858377194276
AT3G23470,-0.20214438756952072
AT3G23480,-1.2396673685610338
AT3G23490,-0.09860193164112908
AT3G23510,-0.102521093098145
AT3G23530,-0.28291395805589553
AT3G23540,0.193712458547943
AT3G23550,0.17094652314049097
AT3G23560,-0.040258372965537144
AT3G23570,-0.34000142787821275
AT3G23580,-0.3308179823016451
AT3G23590,-7.154436814408764e-06
AT3G23600,-0.01017520594633264
AT3G23605,0.1498907410800427
AT3G23610,0.04624977381383948
AT3G23620,-0.25591151766922265
AT3G23630,-0.42081009290692556
AT3G23640,-0.1305571068549734
AT3G23660,-0.11205497205726679
AT3G23670,-0.009295214725058941
AT3G23690,0.06834356119522998
AT3G23700,-0.11132509274060182
AT3G23710,-0.21784153849514615
AT3G23730,-0.5286129738518761
AT3G23740,-0.2859488065993725
AT3G23750,0.020779628887258775
AT3G23760,0.5073356895179733
AT3G23780,0.019498283104931017
AT3G23790,-0.20948376017116216
AT3G23800,0.15146830899295238
AT3G23805,-0.49207853281107683
AT3G23810,-0.7959080640256788
AT3G23820,-0.05919666053459599
AT3G23830,0.010681001395545384
AT3G23840,-0.024119662847762458
AT3G23870,-0.10952275077758933
AT3G23880,0.10929276481550851
AT3G23890,-0.012473392299134349
AT3G23900,-0.01980242790054494
AT3G23910,-0.05605651554001833
AT3G23920,0.3541668814358772
AT3G23930,-0.3863507648167459
AT3G23940,-0.1929134165657968
AT3G23980,0.08021816186744236
AT3G23990,-0.2025298955684343
AT3G24000,-0.00696193157362642
AT3G24010,0.13722217355419924
AT3G24020,0.07552659134438992
AT3G24030,-0.08421849684788033
AT3G24040,0.1605180247138252
AT3G24050,0.034593467339018344
AT3G24070,0.3910639375395357
AT3G24080,-0.018348366003682778
AT3G24090,0.14416000905028512
AT3G24100,0.12031247516068717
AT3G24110,-0.03654519610030199
AT3G24120,0.13369001610169268
AT3G24150,-0.3011876070698333
AT3G24160,0.02552188475028025
AT3G24170,-0.13292230875946912
AT3G24180,0.177933949246598
AT3G24190,-0.13816895409202481
AT3G24200,-0.011565159882853992
AT3G24210,-0.27888257887699164
AT3G24230,-1.1884566487449726
AT3G24240,0.040546539476648
AT3G24255,-0.560414610507563
AT3G24290,0.7600096229214224
AT3G24300,-0.19878318413300433
AT3G24310,1.654766551388652
AT3G24315,0.24654792689499674
AT3G24320,-0.28114402756861506
AT3G24340,-0.6269535685741607
AT3G24350,-0.05365637760677659
AT3G24360,-0.13124617131019556
AT3G24400.1,0.16658225801586912
AT3G24420,-0.0524949500452147
AT3G24430,-0.41666267060765677
AT3G24440,-0.04508223788613118
AT3G24450,0.1058485155669601
AT3G24460,0.07896501741809504
AT3G24480,0.09400508962630956
AT3G24490,-0.21867974801220547
AT3G24495,-0.02922014604063791
AT3G24500,1.8702000428986392
AT3G24503,0.19912242846057324
AT3G24506,0.04814771815733665
AT3G24510,-0.255932427030333
AT3G24515,-0.3771324433746545
AT3G24518.1,-0.562929612889761
AT3G24520,-0.5592358948928848
AT3G24530,0.0874337391127026
AT3G24535,-0.16966607020368904
AT3G24540,0.7487639506855412
AT3G24550,0.14363418303498027
AT3G24560,0.13295274257456147
AT3G24570,-0.015754146782516826
AT3G24590,-0.06588108331628867
AT3G24600,0.0834391209420986
AT3G24630,0.3177788041227912
AT3G24660,-0.08752464363222257
AT3G24670,0.27815875600506407
AT3G24715,-0.002073023916152628
AT3G24730,-0.14726023284519982
AT3G24740,0.16926021851625814
AT3G24750,-0.13746230612380664
AT3G24760,-0.38238412731312216
AT3G24770,0.1931797629457632
AT3G24780,0.4477490277866144
AT3G24800,-0.14743525865557688
AT3G24810,0.20290454937309027
AT3G24820,0.02839709789347417
AT3G24830,-0.15196749297739154
AT3G24840,-0.15149248986797403
AT3G24860,0.15147958255918714
AT3G24870,0.1458192577197724
AT3G24880,0.24456303465517296
